id,created_at,text,no_of_retweets,no_of_favorite
258255560808472576,2012-10-16 17:18:19,"Thanks for a great day yesterday, @OFA_OH! http://t.co/6T2MAquk",170,222
258243015108337665,2012-10-16 16:28:27,"Good morning, Tarheels! Follow @OFA_NC for updates on the First Lady’s visit today.",133,75
258230906752487424,2012-10-16 15:40:20,"Yesterday, I did the most important thing I can do to support @BarackObama – I voted. Now it’s your turn: http://t.co/hrLao2aT  –mo",471,144
258025932823068673,2012-10-16 02:05:50,The First Lady sits down with @ExtraTV to talk about about why she’s so proud of the President: http://t.co/Am8ZQwQI,194,82
258017980053594113,2012-10-16 01:34:14,RT @aishatyler: President Obama is fighting #ForAll women. Make your voice heard: #WomenDecide2012 http://t.co/BJFJWh9I,620,0
258011806260400129,2012-10-16 01:09:42,"What a great Monday – this morning I voted for @BarackObama, and this afternoon I was with @OFA_OH! –mo",405,202
257970377777639424,2012-10-15 22:25:05,Share the President’s plan to keep America moving in the right direction: http://t.co/RLW1hubQ #Forward2012,348,74
257908345342656513,2012-10-15 18:18:35,Virginia: Today's your last day to register to vote. Take 5 minutes to do it now: http://t.co/okQgQo6q,345,56
257890557421056000,2012-10-15 17:07:55,"The First Lady just cast her 2012 ballot! Find out if you can vote early too: http://t.co/KCjxpV2U, http://t.co/ArtmCgr2",1031,660
257890221545369600,2012-10-15 17:06:34,"Hey, @BarackObama, I just dropped my absentee ballot in the mail – I couldn’t wait for Election Day! Love you! –mo",3248,1653
257633289051979776,2012-10-15 00:05:37,North Carolina: The First Lady is coming to visit on Tuesday. RSVP to see her in Chapel Hill: http://t.co/i4cWDVOp,286,84
257605700077903872,2012-10-14 22:15:59,PopSugar follows the First Lady to Virginia on the campaign trail: http://t.co/5QL0iqQL,88,61
257221093432127488,2012-10-13 20:47:42,A photo that makes us smile: http://t.co/AHBp0VCD,524,594
257176613437984768,2012-10-13 17:50:57,"If you’re in for four more years, sign up here: http://t.co/iTFvKaOh",283,89
256902885420441600,2012-10-12 23:43:16,"Obamacare has expanded access to breast cancer screenings, helping patients and survivors get the care they need. http://t.co/tQTdOT27",1088,352
256873739080327168,2012-10-12 21:47:26,It could be one phone call or one conversation that makes the difference. Get involved: http://t.co/dwHGf1SX #ItTakesOne,155,58
256813494832332800,2012-10-12 17:48:03,A photo that makes us smile: http://t.co/5pCcK7YC,380,352
256462456740777984,2012-10-11 18:33:09,A powerful story from @JoeBiden’s trip to Florida: http://t.co/BmVtw3bz,178,76
256169259162537984,2012-10-10 23:08:06,"First Lady Michelle Obama: “Don’t let anyone tell you any differently—elections are always about hope."" http://t.co/YqHishcl",1561,683
256092169486614529,2012-10-10 18:01:45,Alfre Woodard and @AishaTyler each share why voting is so personally important to them: http://t.co/sovKxpAo,129,59
256072196965941248,2012-10-10 16:42:24,It’s up to you—whether you vote could help decide this election: http://t.co/m1rBlDld,386,150
255843197996105731,2012-10-10 01:32:26,The vice presidential debate is on Thursday night—tune in and show your support for @JoeBiden!,766,146
255778404232728578,2012-10-09 21:14:58,The Obamas on Bo's birthday: http://t.co/4q7zI2AF,298,161
255719824393646080,2012-10-09 17:22:11,It’s a big 4th birthday for Bo! He’s getting some extra treats today. –mo,451,353
255695350411718656,2012-10-09 15:44:56,"RT @BarackObama: 28 days 'til Election Day, but today's the voter registration deadline in many states. Fill out your form &amp; mail it ...",1453,0
255686524442652672,2012-10-09 15:09:52,"OH, FL, NM, PA, CO: It's the last day to register to vote. Take me up on this challenge—register one more voter by tonight. –mo",884,97
255486563658657793,2012-10-09 01:55:18,"A message from Michelle: Before you can vote for Barack, you need to be registered. http://t.co/JCKfYEpi #RegToVote",433,88
255451539752239104,2012-10-08 23:36:08,"Someone has a birthday tomorrow, and his brother Cappie is ready to celebrate: http://t.co/yvp9WVoJ",500,651
255436192022134785,2012-10-08 22:35:09,"Express yourself—vote: http://t.co/edExjckI, http://t.co/qH00TyOV",481,306
255375591942017024,2012-10-08 18:34:20,Read up on the President’s plan to keep America moving in the right direction: http://t.co/pZqISLZH #Forward2012,256,79
255349332419682306,2012-10-08 16:49:59,"Tomorrow is the voter registration deadline in CO, FL, OH, NM, and PA. Take 5 minutes to make sure you're good to go: http://t.co/BNuthylS",1046,111
254995070942601218,2012-10-07 17:22:17,"Eight years ago, we paid off the last of our student loans. Now Barack’s working to make education more affordable for today’s students. –mo",4136,1242
254628531101908992,2012-10-06 17:05:47,The First Lady’s full interview with @WomensHealthMag: http://t.co/iUWkvada,192,100
254598333300084736,2012-10-06 15:05:47,We have just a few weeks before all the votes are counted. Your help will go farther now than a week from now: http://t.co/gLjBknD5,208,64
254371778233778176,2012-10-06 00:05:32,"If you’re looking for an easy way to get your friends registered to vote, this is it. Spread the word: http://t.co/NqkrXwC2 #RegToVote",786,118
254359820176609280,2012-10-05 23:18:01,Great day in Reno with @OFA_NV yesterday: http://t.co/wg6ge5t7,168,194
254347081769181184,2012-10-05 22:27:24,"""We owe it to our daughters—and our sons—to make sure we keep fighting for the world we want to leave for them."" http://t.co/OT18YgwA",745,220
254305113156513793,2012-10-05 19:40:38,A photo that makes us smile: http://t.co/jCsLpi1H,406,476
254241348574658561,2012-10-05 15:27:15,Young people have so much at stake in this election—that’s why so many have gotten involved through @Students4Obama. #FF,541,116
254024815567044608,2012-10-05 01:06:50,The First Lady joined @BlogHer from Denver—read her post from the trail: http://t.co/C2ccpJ6p,130,82
253947987628285952,2012-10-04 20:01:33,The First Lady’s conversation with @PopSugar on the economy: http://t.co/RbOh5wIL,94,78
253924666517909504,2012-10-04 18:28:52,33 days. Let’s make the most of them: http://t.co/EAxLiyLa #ItTakesOne,258,77
253889820580003841,2012-10-04 16:10:25,This is how Barack is going to keep fighting for our country: http://t.co/3K5jB4Wz,1013,390
253848983468912640,2012-10-04 13:28:08,Check out the First Lady's @BlogHer post from Denver for her thoughts on the debate and the choice we face this fall: http://t.co/vN5WWYwM,325,109
253685170060808192,2012-10-04 02:37:12,I simply couldn’t be prouder of my husband tonight. –mo,12761,5760
253646988392939520,2012-10-04 00:05:29,Be sure to tune into tonight’s first presidential debate at 9pm ET—and follow along for live coverage here: http://t.co/G2oTvmmO,702,126
253646938707222528,2012-10-04 00:05:17,Big day in Ohio yesterday: http://t.co/YCVOGos0,121,74
253611231330582529,2012-10-03 21:43:24,"""If President Obama has had only one message, it has always been hope.""—Evans from @OFA_NV: http://t.co/x6zdJ6Jx",303,123
253581791359823873,2012-10-03 19:46:25,Thanks to everyone who voted early for @BarackObama in Ohio yesterday. Great first day—let’s keep it going! –mo,1241,358
253578001890033665,2012-10-03 19:31:21,Barack and Michelle on their 20 years of marriage: http://t.co/wgGtpRGz,630,329
253560343752761346,2012-10-03 18:21:11,"RT @BarackObama: Twenty years ago today, I married the love of my life and my best friend. Happy anniversary, Michelle. -bo",19451,0
253547763743199232,2012-10-03 17:31:12,Today is the Obamas’ 20th wedding anniversary. Help them celebrate by signing this card: http://t.co/X8gM0cXn,373,133
253532423315394560,2012-10-03 16:30:14,The First Lady had a great visit with @IAmSteveHarvey last week—don’t miss the interview: http://t.co/GlHembr5,101,68
253502935114330114,2012-10-03 14:33:04,"Happy 20th anniversary, Barack. Thank you for being an incredible partner, friend, and father every day. I love you! –mo",9380,4097
253307109750501376,2012-10-03 01:34:55,"The @FamilyCircle cookie contest was a lot of fun, so thanks to those who voted. Such a close race proves that every vote counts! –mo",127,76
253296697130770432,2012-10-03 00:53:33,Get Barack’s back in tomorrow night's debate—join a watch party in your neighborhood: http://t.co/S3uRn9qY,237,77
253257282454953985,2012-10-02 22:16:56,Barns for Obama: http://t.co/CHvWwsxH,104,68
253218834130026498,2012-10-02 19:44:09,"Cincinnati’s fired up today, and so are we. O-H-I-O! –mo",446,166
253179948938977280,2012-10-02 17:09:38,"RT @BarackObama: Elections do have consequences. For Ian, it was getting his dad back. http://t.co/CsMMNT2Q",343,0
253163061224030209,2012-10-02 16:02:31,"The First Lady is in Cincy today—follow @OFA_OH for the latest, then go early vote!",89,48
253120912591822848,2012-10-02 13:15:02,"Early voting starts today in Ohio, so make sure to cast your ballot—and bring a friend! http://t.co/mgceeiPm –mo",789,169
252947914308071424,2012-10-02 01:47:36,"If you’ve got Barack’s back, your ballot is the best place to show it. Be ready: http://t.co/qsKTzhXb",538,111
252901256895528960,2012-10-01 22:42:13,Use your voice: http://t.co/0YdA7N6G,729,322
252877723154911232,2012-10-01 21:08:42,"RT @OFA_NV: Reno, First Lady @MichelleObama will be here on Wed 10/3. Here's your chance to be front and center at the event: http://t.c ...",177,0
252826730228760576,2012-10-01 17:46:04,The first debate is on Wednesday night—show your support for the President by attending a watch party: http://t.co/ox7TlE2O,304,67
252548427186049024,2012-09-30 23:20:12,"64,889 grassroots donations to go by midnight. Let's hit that goal: http://t.co/1yvxGqKN http://t.co/VTgscUrD",246,137
252487351006273536,2012-09-30 19:17:30,"""We want to give all of our children a foundation for their dreams.""—The First Lady in Wisconsin on Friday http://t.co/mpLqkQEk",403,238
252460736687788032,2012-09-30 17:31:44,RT @BarackObama: We're facing a big FEC fundraising deadline tonight—and your donation will go further now than it will next week: http: ...,266,0
252135968348438528,2012-09-29 20:01:13,We have just over a month before all the votes are counted. Your help makes a big difference: http://t.co/0l2YUvxq,203,61
252105995231318016,2012-09-29 18:02:07,Have a couple hours free this weekend? Join a Weekend of Action event in your community: http://t.co/qwIzFgCN,105,38
252075640340246529,2012-09-29 16:01:30,This campaign is coming up on a huge fundraising deadline. Pitch in what you can for the final stretch: http://t.co/49HGL8oj,111,40
251843040757567488,2012-09-29 00:37:14,"Barack has spent the last four years fighting for us. In Iowa and Wisconsin today, I saw thousands of people fighting for him. 39 days. –mo",864,298
251791012912037889,2012-09-28 21:10:30,"If you’ve got the time, we’ve got the mission—join the Vote Corps: http://t.co/bE0n1249",118,40
251764869941035008,2012-09-28 19:26:37,The First Lady's in Iowa today—the state where it all started: http://t.co/cwfONmOR,97,50
251760828217446400,2012-09-28 19:10:33,It could be one phone call or one conversation that makes the difference. Get involved: http://t.co/HeqQxwxc,180,49
251729470468268033,2012-09-28 17:05:57,Make it a beautiful day in the neighborhood: http://t.co/M06mWq3j,112,60
251699271965999105,2012-09-28 15:05:57,The First Lady is visiting two crucial Midwest states today. Follow @OFA_IA and @OFA_WI for details.,107,37
251448820813160448,2012-09-27 22:30:45,This weekend’s fundraising deadline is a big one. Pitch in $5 for the final stretch: http://t.co/a4P6kc6S,117,33
251418643026563072,2012-09-27 20:30:50,One person can make a difference—and it starts with you: http://t.co/If2k5Zqw #ItTakesOne,272,70
251402888197312512,2012-09-27 19:28:14,It's so nice to be back in Chicago. Looking forward to catching up with @IAmSteveHarvey this afternoon! –mo,135,85
251373378143911936,2012-09-27 17:30:58,This weekend is an important weekend of action. Grab a friend and head to your local field office: http://t.co/Egd4cDlu,94,35
251338547557195776,2012-09-27 15:12:34,"Iowa, early voting starts today. You started it all four years ago, and Barack is counting on you again now. –mo",981,257
251157242303352832,2012-09-27 03:12:07,Courtesy of a couple up-and-coming political reporters: http://t.co/QatDMfgC,137,68
251119084282994688,2012-09-27 00:40:29,"@TheEllenShow What did you say? You sounded a little out of breath. And next time, it’s sit-ups. –mo",225,303
251093655006371840,2012-09-26 22:59:27,I hear @TheEllenShow is still sore about losing our pushup contest. What would have happened if I’d tried?  -mo,668,553
251075585743392768,2012-09-26 21:47:39,You get one ballot—put it to good use: http://t.co/8u23uGIW,277,66
251038453037400064,2012-09-26 19:20:06,A photo that makes us smile: http://t.co/S50T4SFT,422,431
250991878433030146,2012-09-26 16:15:01,Please RT: Your vote is your voice—make sure everyone you know is registered. http://t.co/CHe3edL0,802,69
250745597315936257,2012-09-25 23:56:23,"Dial this campaign up a notch, from anywhere. Make a few calls for the President: http://t.co/sJF4VDYO",159,52
250710108605128704,2012-09-25 21:35:22,"The Obamas' visit to The View aired today, and you don’t want to miss it: http://t.co/jqt7SNI4",302,196
250684712522219520,2012-09-25 19:54:27,"If you’re looking for an easy way to get your friends registered to vote, this is it. Spread the word: http://t.co/ttzMyI3M #RegToVote",518,63
250648210236903424,2012-09-25 17:29:24,This is how we work: http://t.co/iszVsaKR,156,71
250624235301638144,2012-09-25 15:54:08,"It’s National Voter Registration Day.  Register today and make sure your friends do, too: http://t.co/7ByNNIue –mo",2955,254
250375230923616256,2012-09-24 23:24:41,"If you’ve got Barack’s back, your ballot is the best place to show it. Be ready: http://t.co/JGCCIYv2",445,106
250363199570984961,2012-09-24 22:36:52,We can always count on The View for a great conversation! Thanks for having us. –mo,238,105
250312413759565824,2012-09-24 19:15:04,"With 43 days until the election, make every single one count. Sign up for Dashboard to get started: http://t.co/h7cfcia1",168,48
250282441368031233,2012-09-24 17:15:58,Ashley Judd is speaking up for her choice in this election: http://t.co/snf3LsiD,157,56
250268120730718208,2012-09-24 16:19:04,Tune into @TheViewTV tomorrow—the Obamas are making their first joint appearance: http://t.co/4vZP56xY,344,79
250029631707693058,2012-09-24 00:31:24,"We have 44 days to re-elect our 44th President. If you’re in for four more years, sign up to volunteer: http://t.co/detlEwhr –mo",916,140
249614379522326529,2012-09-22 21:01:20,Already registered to vote? Great—now commit to making your voice heard: http://t.co/vYaTBCM0,255,65
249585853771444225,2012-09-22 19:07:59,There's a lot at stake this November and every voter we reach makes a difference. Register voters in your community: http://t.co/jITZSsp5,371,71
249555068859330560,2012-09-22 17:05:39,Volunteering is a great way to get to know your neighbors while stepping up for your country: http://t.co/TpzmQ9ML #ItTakesOne,250,74
249544129128828928,2012-09-22 16:22:12,"If anyone needs a canvassing partner, Bo is always up for a walk! http://t.co/FhxEpTwB",388,462
249308289769304064,2012-09-22 00:45:03,Dare you not to smile: http://t.co/CnlWjBQ2,1318,1198
249286799040577536,2012-09-21 23:19:39,$10 goes a long way. It will also get you the car magnet of your choice: http://t.co/26Nfd37d,107,60
249202529286627329,2012-09-21 17:44:47,Today’s #FF is @Students4Obama. Young people have a lot at stake in this election and they are working hard to re-elect the President.,272,63
248892367573245952,2012-09-20 21:12:19,Great day in North Carolina yesterday: http://t.co/y0gee99Y,314,366
248878693416570880,2012-09-20 20:17:59,"Are you fired up? Are you ready to go? If not, this will help: http://t.co/egyjdlDb",299,94
248830413613719552,2012-09-20 17:06:08,One person can make a difference—and it starts with you: http://t.co/OuDDEYrc #ItTakesOne,336,77
248808941151215617,2012-09-20 15:40:48,"DADT was repealed one year ago today. Our country is stronger, freer, and fairer because of it. Just one more way we’re moving forward.  —mo",2561,524
248610206525816833,2012-09-20 02:31:06,I met some exceptional college students in North Carolina today. You all are our future and we're going to keep fighting for you. –mo,1182,391
248567977308463105,2012-09-19 23:43:18,"We can’t turn back now, we’ve come so far—but we have so much more to do. Say you’re in: http://t.co/NUcRipI5",278,79
248553390039257089,2012-09-19 22:45:20,"RT @OFA_NC: .@MichelleObama: ""Let me ask you one last thing: Are you ready for this? Are you fired up? Are you ready to go?"" Our answer: YES",180,0
248532295835844608,2012-09-19 21:21:31,Please RT: Your vote is your voice – make sure everyone you know is registered. http://t.co/LQ3hVJVw,984,62
248523944515207168,2012-09-19 20:48:20,"Happy Birthday, @JimmyFallon! I forgot to get you a birthday present, but we could always do a sack race instead. –mo",378,262
248459317777416192,2012-09-19 16:31:32,The First Lady is joining grassroots supporters in North Carolina today. Follow @OFA_NC for the latest.,143,47
248251186514386944,2012-09-19 02:44:29,These are the letters that keep @BarackObama moving forward every day. Hope you’ll watch Gloria’s story here: http://t.co/lkq3bDjx –mo,253,99
248214286319636481,2012-09-19 00:17:52,A photo that makes us smile (widely): http://t.co/LR4CxaeT,1183,984
248204788502786048,2012-09-18 23:40:07,It’s been over two weeks since the First Lady spoke at #DNC2012 and we’re still fired up: http://t.co/svaBdaR2,205,77
248156053404000256,2012-09-18 20:26:29,"The First Lady had the Gator chomp down in Gainesville, Florida yesterday: http://t.co/IciSNFz4",361,200
248144506761920512,2012-09-18 19:40:35,A few minutes is all it takes to make a difference—make a few calls for the President: http://t.co/r5yA42ki,143,62
248134745312067584,2012-09-18 19:01:48,RT @OFA_FL: One of our favorite photos from the First Lady's visit to #Florida today: http://t.co/mQfsqeCv,133,0
248118774094508032,2012-09-18 17:58:20,Three days in Charlotte: http://t.co/5X3sjHin,82,40
248102508722024448,2012-09-18 16:53:42,"Women for Obama are making a difference in this election. Join them: http://t.co/7zd8B4EE, http://t.co/xQSqOjbn",253,183
247846209237180416,2012-09-17 23:55:15,Thank you to all of the incredible folks working hard in Florida—it was great to see so many new faces with @OFA_FL today! –mo,370,114
247481108202139648,2012-09-16 23:44:28,RT @BarackObama: L'shana tova to everyone celebrating tonight. -bo,4684,0
247055028861419520,2012-09-15 19:31:23,"RT @OFA_VA: PHOTOS: First Lady @MichelleObama in Fredericksburg, Virginia. http://t.co/bMGFTo07 #ItTakesOne",108,0
247029705948164096,2012-09-15 17:50:46,Only eight weekends left until Election Day. Make this one count: http://t.co/0OCJJpQA,540,97
246759225773154304,2012-09-14 23:55:58,"It’s possible @TheEllenShow produced the cutest of the #DNC2012 recaps, thanks to correspondents Atticus and Rainer: http://t.co/AzpJP0yH",388,200
246705891141902337,2012-09-14 20:24:03,You reach back: http://t.co/dayDtOWp,1527,824
246666678224699392,2012-09-14 17:48:13,Let everyone know you’re in for 2012—donate $10 now and we’ll send you your favorite magnet: http://t.co/hhjiY8Qk,113,47
246435760054599680,2012-09-14 02:30:38,Midnight deadline: The President is heading to New York for an evening with Jay-Z and Beyoncé—be their guests. http://t.co/Rr9QecbE,405,94
246407359390429184,2012-09-14 00:37:48,"RT if this is the America you believe in, too: http://t.co/lssK6bIV",2196,408
246396633175175168,2012-09-13 23:55:09,"It was great to be back in Virginia today. Thanks for your work to keep us moving forward, @OFA_VA! –mo",187,83
246360594570158080,2012-09-13 21:31:57,"First Lady to @WomensHealthMag: ""Every woman has a voice, and voting is one of the most powerful ways to express it."" http://t.co/ZtSNGPXr",472,114
246346584189722624,2012-09-13 20:36:18,"A photo that makes us smile, @OFA_VA edition: http://t.co/QQtEOqH2",201,159
246332636459589632,2012-09-13 19:40:51,The First Lady dropped in for a chat – and a Dougie – with Dr. Oz. Watch here: http://t.co/JDjIjjdt,144,89
246322743216336897,2012-09-13 19:01:33,RT @BarackObama: Jay-Z and Beyoncé will be meeting up with the President for an evening in NYC sometime soon—and you could join them: ht ...,1496,0
246294944967454720,2012-09-13 17:11:05,"A letter from the Obamas: Thank you, Charlotte. http://t.co/Ipegq5RP",423,157
245545294371123200,2012-09-11 15:32:14,"As we reflect on those we lost 11 years ago, let’s honor their memories by serving our communities. –mo",1698,307
245264350967906304,2012-09-10 20:55:52,Registered to vote? Great—now commit to making your voice heard: http://t.co/XvHLPRuY,842,178
245238830460960769,2012-09-10 19:14:28,Volunteers are the heart and soul of this campaign—thank you for an incredible weekend of action: http://t.co/TEM8WYaO,152,59
245215308518936576,2012-09-10 17:41:01,"Be the first: Make sure you’re ready for early voting—get registered. http://t.co/E5j7S3Kg, http://t.co/tNF7j1bD",311,83
244831346550263808,2012-09-09 16:15:17,Front row seats: http://t.co/S7V0s5L5,301,282
244814276588617728,2012-09-09 15:07:26,"It’s Grandparents Day, and we’re so lucky to have one in the White House. Love you Mom. –mo",787,364
244269379657805824,2012-09-08 03:02:13,"""At the end of the day, my most important title is still 'mom-in-chief.'""—First Lady Michelle Obama at #DNC2012 http://t.co/TSMpDvYL",656,362
244254778178289664,2012-09-08 02:04:11,60 days until all the votes are counted—make sure yours is of them: http://t.co/yOQjHR72,696,118
244136547853676544,2012-09-07 18:14:23,This campaign has a huge weekend of action this weekend—and you don't want to miss it: http://t.co/n09KP3nu,150,49
244101316157263874,2012-09-07 15:54:23,"If you’re ready to let the world know that you’re in for 2012, donate $10 now: http://t.co/X2CBXmVa",146,51
243909022594523136,2012-09-07 03:10:17,"If you’re ready to go, stand with the Obamas now: http://t.co/HyAhFZjY",1348,255
243893441820499968,2012-09-07 02:08:22,"If you’ve got Barack's back, pitch in tonight and help build an America that continues to invest in opportunity: http://t.co/W91eDAPx",804,98
243875162536153091,2012-09-07 00:55:44,Tonight is Barack's speech - can’t wait to watch him! Join us and let’s keep moving this country forward. –mo,2158,396
243829705411788800,2012-09-06 21:55:06,"You guys had a question, @KalPenn asked it, and the First Lady answered. Pretty cool: http://t.co/iMHKiHDS",287,169
243813642926161920,2012-09-06 20:51:16,Are you fired up for the President’s speech tonight? Make plans to put that energy in action—volunteer this weekend: http://t.co/fuex3oNS,405,93
243747767023980544,2012-09-06 16:29:32,"This week, the First Lady laid out what’s really at stake this fall. RT if you’re stepping up: http://t.co/5o84lzvr, http://t.co/rvs2UdS8",476,188
243733101635850241,2012-09-06 15:31:14,"I'm thrilled to spend some time today @DemConvention with Jill Biden—a military mom, an incredible teacher, and a great friend.  –mo",281,131
243551070683541506,2012-09-06 03:27:54,Say you're in. We've got so much left to do. http://t.co/Il23Mkg8,1139,258
243521157188435968,2012-09-06 01:29:02,"Make your voice heard by making sure you, your family, and your friends are all registered to vote. Please RT! http://t.co/X8Pbo3Mi",2391,158
243517770476699648,2012-09-06 01:15:35,"""Being President doesn't change who you are, it reveals who you are.""—Michelle Obama  http://t.co/cnjkfvuH #DNC2012",1140,353
243499142893142016,2012-09-06 00:01:34,"The First Lady's story, as told by the people who know her best: http://t.co/fXdK7ePe #DNC2012",212,113
243488096895791104,2012-09-05 23:17:40,"President Obama has revealed himself to be a man who cares about all Americans. If you’re with him, commit to vote: http://t.co/laZutrtc",639,127
243480424851062784,2012-09-05 22:47:12,"Tell the world that you’ve got their backs: http://t.co/6yh903J7, http://t.co/7rQy6ohj",608,302
243473832655073280,2012-09-05 22:20:59,A letter from a high school student that made us smile: http://t.co/y4E1rUQU,469,236
243460467874480129,2012-09-05 21:27:53,"Michelle Obama: ""We must once again come together and stand together."" http://t.co/OurtIgVF #DNC2012",399,107
243452678196326401,2012-09-05 20:56:56,"A great moment from the First Lady's #DNC2012 speech: ""Barack knows the American dream because he's lived it."" http://t.co/0Nw3Uwx1",437,149
243415799413501952,2012-09-05 18:30:23,The First Lady on what this election is about—a better future for our kids: http://t.co/6W2iFVzd,242,74
243405183885910016,2012-09-05 17:48:12,Every American deserves to be treated as an equal citizen—no matter who they love. Stand with the President: http://t.co/2oPCNTv1 #LGBT,1793,403
243381858396688384,2012-09-05 16:15:31,Just in case you missed the First Lady's speech last night (or need to watch it a few more times): http://t.co/9eYt4gOU,1270,690
243370625480134656,2012-09-05 15:30:53,"The First Lady joined the African American Caucus this morning at #DNC2012. We hope you'll join #AfAm2012, too: http://t.co/BUtNz9v0",157,38
243359282161147904,2012-09-05 14:45:48,"If you're with the First Lady and you're ready to keep moving America forward, add your name here: http://t.co/wo7V7dEK",440,98
243191708614029313,2012-09-05 03:39:56,RT @BarackObama: Michelle's biggest fans were watching from home: http://t.co/nOYmACPG,14124,0
243185163788488705,2012-09-05 03:13:55,Just one question at the end of an amazing night—are you in? http://t.co/lvUl7ocJ –mo,6668,1740
243183511375331329,2012-09-05 03:07:21,RT @Obama2012: FLOTUS: “We must once again come together and stand together for the man we can trust to keep moving this great country f ...,1690,0
243183011171012608,2012-09-05 03:05:22,"RT @Obama2012: “At the end of the day, my most important title is still ‘mom-in-chief.’ My daughters are the heart of my heart and the c ...",1756,0
243182557540278275,2012-09-05 03:03:34,"RT @Obama2012: .@MichelleObama: “More than anything else, that is the story of this country—the story of unwavering hope grounded in uny ...",1328,0
243181397181870080,2012-09-05 02:58:57,"RT @Obama2012: “I love that for Barack, there’s no such thing as us &amp; them—he doesn’t care whether you’re a Democrat, a Republican,  ...",1892,0
243181335882125314,2012-09-05 02:58:43,"RT @Obama2012: “Today, I love my husband even more than I did four years ago…even more than I did 23 years ago, when we first met.”—@Mic ...",1066,0
243180606551363584,2012-09-05 02:55:49,"RT @Obama2012: “When it comes to his character, his convictions &amp; his heart, Barack Obama is still the same man I fell in love with  ...",993,0
243180352716279809,2012-09-05 02:54:48,RT @Obama2012: First Lady: “Barack knows the American Dream because he’s lived it; and he wants everyone in this country to have the sam ...,3807,0
243180250618531841,2012-09-05 02:54:24,"RT @Obama2012: FLOTUS: “For Barack, these issues aren’t political—they’re personal. Because Barack knows what it means when a family str ...",2130,0
243180122239270913,2012-09-05 02:53:53,"RT @Obama2012: “When we married, our combined monthly student loan bill was higher than our mortgage. We were so young, so in love, and  ...",3307,0
243179904571686912,2012-09-05 02:53:01,RT @Obama2012: .@MichelleObama on POTUS: “He believes that women are more than capable of making our own choices about our bodies and ou ...,4210,0
243179860833468416,2012-09-05 02:52:51,RT @Obama2012: First Lady on Obamacare: “He didn’t care whether it was the easy thing to do politically—he cared that it was the right t ...,1176,0
243179821046304769,2012-09-05 02:52:42,"RT @Obama2012: Michelle Obama: “Barack refused to listen to all those folks who told him to leave health reform for another day, another ...",1276,0
243179645158162432,2012-09-05 02:52:00,"RT @Obama2012: “When it comes to rebuilding our economy, Barack is thinking about folks like my dad and like his grandmother.”—First Lad ...",707,0
243179319768264704,2012-09-05 02:50:42,RT @Obama2012: First Lady Michelle Obama: “I have seen firsthand that being president doesn’t change who you are—it reveals who you are.”,4187,0
243179118072582146,2012-09-05 02:49:54,RT @Obama2012: “How hard you work matters more than how much you make; helping others means more than just getting ahead yourself.”—Mich ...,3193,0
243178875062992896,2012-09-05 02:48:56,"RT @Obama2012: Michelle Obama: “If you work hard, you should be able to build a decent life for yourself &amp; an even better life for y ...",2617,0
243178208361598977,2012-09-05 02:46:17,RT @Obama2012: .@MichelleObama on her father: “He and my mother were determined to give me and my brother the kind of education they cou ...,827,0
243177870141308929,2012-09-05 02:44:56,RT @Obama2012: “Barack &amp; I were raised by families who didn’t have much in the way of money but gave us something far more valuable: ...,2627,0
243177401138425856,2012-09-05 02:43:05,"RT @Obama2012: “Everywhere I’ve gone, in the people I’ve met, and the stories I’ve heard, I have seen the very best of the American spir ...",836,0
243177041548161024,2012-09-05 02:41:39,"RT @Obama2012: .@MichelleObama: “Over the past few years as First Lady, I have had the extraordinary privilege of traveling all across t ...",182,0
243176585606344704,2012-09-05 02:39:50,RT @BarackObama: Watch live: First Lady @MichelleObama speaks at #DNC2012 about the values that guide the President: http://t.co/d1VbmBCX,945,0
243176294005755905,2012-09-05 02:38:41,"I'm honored to be introduced tonight by such an inspiring woman.  Thank you, Elaine—for your service and for your family’s. –mo",1099,310
243174580028588032,2012-09-05 02:31:52,RT @BarackObama: Get to know the woman the President calls “the best mom in the world”—First Lady @MichelleObama: http://t.co/9NIxKVgR,1104,0
243173925243215872,2012-09-05 02:29:16,Keep an eye on @Obama2012 for the full live-tweet of the First Lady’s #DNC2012 speech.,565,109
243122852356829184,2012-09-04 23:06:19,A look back at what Michelle had to say about Barack four years ago: http://t.co/CztWMdJI,184,65
243108610303983616,2012-09-04 22:09:44,Young people are at the heart of this campaign—join Young Americans for Obama today: http://t.co/nCPaMOWM,424,76
243077472202149888,2012-09-04 20:06:00,RT @LatinosforObama: VIDEO: Estamos Unidos http://t.co/B4yNw6Qg #Latinos2012,79,0
243034512559321090,2012-09-04 17:15:17,The First Lady takes the stage at #DNC2012 tonight at 10:30pm ET. See the full Tuesday line-up here: http://t.co/22SbXjjy,623,68
243018188038733824,2012-09-04 16:10:25,"RT @Obama2012: ""This is about our mothers and our sisters and our daughters. That's what this is about.""—Sen. @AmyKlobuchar at the Women ...",233,0
243002531326869506,2012-09-04 15:08:12,"I have so many incredible memories from the 2008 @DemConvention, and I'm excited to be here in Charlotte. Let's get fired up! –mo",755,171
242798875046461440,2012-09-04 01:38:58,Hugs are a necessary part of convention prep with @KalPenn: http://t.co/byMjyjXl,310,218
242789202134188033,2012-09-04 01:00:31,"RT @helloross: Yes, this just happened. My Mom's gonna freak. cc: @enews @michelleobama http://t.co/100Ukmam",104,0
